id,title,link,created_at
165,"복지부, 일상돌봄 서비스·긴급돌봄 지원사업 점검",https://www.bokjitimes.com/news/articleView.html?idxno=37983,2024-09-11 13:46:56.170504+00
166,"거창군사회복지협의회, 1차 사회서비스 종사자 디지털 역량강화 교육 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37978,2024-09-11 13:46:56.170504+00
167,"익산시장애인종합복지관-삼일교회, 장애인 대상 갈비탕 무료 나눔 실천",https://www.bokjitimes.com/news/articleView.html?idxno=37977,2024-09-11 13:46:56.170504+00
168,"인천시사회복지협의회, 제56회 인천복지포럼 성료",https://www.bokjitimes.com/news/articleView.html?idxno=37975,2024-09-11 13:46:56.170504+00
169,"피치마켓-카카오, 디지털 약자 위해 카카오톡 오프라인 교육 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37972,2024-09-11 13:46:56.170504+00
170,"미추홀노인복지관, 국제라이온스협회와 나눔문화 확산 업무 협약",https://www.bokjitimes.com/news/articleView.html?idxno=37971,2024-09-11 13:46:56.170504+00
171,7월 12일부터 자살예방 교육 의무 시행,https://www.bokjitimes.com/news/articleView.html?idxno=37970,2024-09-11 13:46:56.170504+00
172,전국 폐지수집 노인 평균 78.1세...남성보다 여성이 많아,https://www.bokjitimes.com/news/articleView.html?idxno=37968,2024-09-11 13:46:56.170504+00
173,'소외층 버팀목' 가톨릭의료원 사회공헌활동 200억 돌파,https://www.bokjitimes.com/news/articleView.html?idxno=37966,2024-09-11 13:46:56.170504+00
174,"모두(MODU) 장학생 2기, 상반기 진로활동 성과 보고회 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37964,2024-09-11 13:46:56.170504+00
175,"충북장애인종합복지관, 충주시 고립가구 발굴 및 지원 강화 방안 모색",https://www.bokjitimes.com/news/articleView.html?idxno=37963,2024-09-11 13:46:56.170504+00
176,"사랑의열매-배달의민족, 착한가게 활성화를 위한 업무협약 체결",https://www.bokjitimes.com/news/articleView.html?idxno=37961,2024-09-11 13:46:56.170504+00
177,"한국장총, 제2차 장애인리더스포럼 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37960,2024-09-11 13:46:56.170504+00
178,"양천어르신종합복지관, 어르신 대상 백내장 무료 수술 지원",https://www.bokjitimes.com/news/articleView.html?idxno=37959,2024-09-11 13:46:56.170504+00
179,"충북사회복지협의회, 노후 연탄보일러 교체 지원사업 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37958,2024-09-11 13:46:56.170504+00
180,민관협력 '치매환자·발달장애인 배회감지기 지원' 확대,https://www.bokjitimes.com/news/articleView.html?idxno=37955,2024-09-11 13:46:56.170504+00
181,군포시사회복지사협회 창립...사회복지사 자질향상 및 권익증진 도모,https://www.bokjitimes.com/news/articleView.html?idxno=37953,2024-09-11 13:46:56.170504+00
182,"8일, 부산지역 독거·무연고 장애인 고립가구 발굴 및 대응체계 구축사업 성과보고회 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37951,2024-09-11 13:46:56.170504+00
183,"양천어르신복지관, 인지기능 향상 프로그램 진행",https://www.bokjitimes.com/news/articleView.html?idxno=37950,2024-09-11 13:46:56.170504+00
184,"노인인력개발원, 가스안전 시니어 홍보 전문인력 양성",https://www.bokjitimes.com/news/articleView.html?idxno=37949,2024-09-11 13:46:56.170504+00
185,사회보장 전산관리번호 제도 시행...주민번호 없어도 수급 가능,https://www.bokjitimes.com/news/articleView.html?idxno=37946,2024-09-11 13:46:56.170504+00
186,"경북사회복지협의회 '행복한 농아인 봉사단', 청각장애인 위한 이미용 봉사활동 전개",https://www.bokjitimes.com/news/articleView.html?idxno=37945,2024-09-11 13:46:56.170504+00
187,"숭의종합사회복지관, 케어뱅크 어르신 대상 '꽃바구니 만들기' 프로그램 진행",https://www.bokjitimes.com/news/articleView.html?idxno=37944,2024-09-11 13:46:56.170504+00
188,"태화복지재단, 캄보디아 크리스천 여성 리더 양성 프로젝트 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37943,2024-09-11 13:46:56.170504+00
189,"청주시장애인종합복지관-동남파라곤아파트, 더불어 행복한 지역사회 만들기 협약",https://www.bokjitimes.com/news/articleView.html?idxno=37942,2024-09-11 13:46:56.170504+00
190,고령장애인 정책 방향은?,https://www.bokjitimes.com/news/articleView.html?idxno=37940,2024-09-11 13:46:56.170504+00
191,"이기일 복지1차관, 출생통보제 대비 현장점검 나서",https://www.bokjitimes.com/news/articleView.html?idxno=37938,2024-09-11 13:46:56.170504+00
192,"서울시립대사회복지관, 지역주민 주도로 '제2회 행복한 탁구 대회' 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37935,2024-09-11 13:46:56.170504+00
193,"""일상 속 사회 문제 해결을 위한 아이디어를 찾습니다""",https://www.bokjitimes.com/news/articleView.html?idxno=37933,2024-09-11 13:46:56.170504+00
194,제20회 지적발달장애인의 날 맞아 전국 각지 기념행사 열려,https://www.bokjitimes.com/news/articleView.html?idxno=37932,2024-09-11 13:46:56.170504+00
195,"요기요, 여름방학 기간 결식 우려 미혼·한부모 가정에 식비 지원",https://www.bokjitimes.com/news/articleView.html?idxno=37927,2024-09-11 13:46:56.170504+00
196,"티앤피, 부산시 보조기기센터에 전동이동보조기 캐노피 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37926,2024-09-11 13:46:56.170504+00
197,"복지부, 기초연금 10주년 기념식 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37924,2024-09-11 13:46:56.170504+00
198,윤곽 드러낸 '저출생 총괄부'…여가부 일단 유지 속 국회 통과 '관건',https://www.bokjitimes.com/news/articleView.html?idxno=37923,2024-09-11 13:46:56.170504+00
199,"'아동 삶의 질' 부산 1위, 서울 7위, 충남 꼴찌…대도시-농어촌 격차 여전",https://www.bokjitimes.com/news/articleView.html?idxno=37922,2024-09-11 13:46:56.170504+00
200,"'초고령사회' 진입 임박…서울시, 노인 일자리 확대 총력",https://www.bokjitimes.com/news/articleView.html?idxno=37921,2024-09-11 13:46:56.170504+00
201,노인일자리 확산 우수사례  성과공유 자리 마련,https://www.bokjitimes.com/news/articleView.html?idxno=37919,2024-09-11 13:46:56.170504+00
202,2024년 인천지역사회봉사단 간담회 및 소양 교육 실시,https://www.bokjitimes.com/news/articleView.html?idxno=37917,2024-09-11 13:46:56.170504+00
203,제3회 안산시장배 장애인 농구대회 성료,https://www.bokjitimes.com/news/articleView.html?idxno=37916,2024-09-11 13:46:56.170504+00
204,제33차 사회보장위원회 실무위원회 개최...사회보장제도 운영 내실화 방안 논의,https://www.bokjitimes.com/news/articleView.html?idxno=37915,2024-09-11 13:46:56.170504+00
205,제1회 아동학대예방 우수보도 기자상 공모,https://www.bokjitimes.com/news/articleView.html?idxno=37913,2024-09-11 13:46:56.170504+00
206,'고령화' 장기요양급여 수급 100만명 넘었다…1인 월평균 144만원,https://www.bokjitimes.com/news/articleView.html?idxno=37911,2024-09-11 13:46:56.170504+00
207,"""지역사회 중심의 사회복지서비스 전달체계 개편 필요하다""",https://www.bokjitimes.com/news/articleView.html?idxno=37900,2024-09-11 13:46:56.170504+00
208,"복지부-한국사회복지협의회, ‘2024 지역사회공헌 인정제’ 시행",https://www.bokjitimes.com/news/articleView.html?idxno=37899,2024-09-11 13:46:56.170504+00
209,"숭의종합사회복지관-러블리페이퍼, 폐지 수거 어르신에 폭염대비 안전키트 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37897,2024-09-11 13:46:56.170504+00
210,"충북장애인종합복지관-국립한국교통대학교, 재가장애인 주거 환경 지원 업무협약",https://www.bokjitimes.com/news/articleView.html?idxno=37896,2024-09-11 13:46:56.170504+00
211,"한국노인인력개발원, 제15호 정기간행물 발행...노인일자리사업의 지역사회 순기능 다뤄",https://www.bokjitimes.com/news/articleView.html?idxno=37895,2024-09-11 13:46:56.170504+00
212,"양천어르신종합복지관,  1·3세대통합 치매예방 활동 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37893,2024-09-11 13:46:56.170504+00
213,'전 국민 마음투자 사업' 내달 본격 시행…100만명에 전문 심리상담 지원,https://www.bokjitimes.com/news/articleView.html?idxno=37890,2024-09-11 13:46:56.170504+00
214,"서울시장애인일자리통합지원센터, 중증장애인 대상 '취업스킬업강좌' 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37888,2024-09-11 13:46:56.170504+00
215,"(주)한샘, 아동복지시설 '꿈나무마을 초록꿈터'에 여름침구 50세트 기부",https://www.bokjitimes.com/news/articleView.html?idxno=37887,2024-09-11 13:46:56.170504+00
216,"최보윤 의원, 장애인정책자문단 발족...단체간 정책 교집합 확장 기대",https://www.bokjitimes.com/news/articleView.html?idxno=37883,2024-09-11 13:46:56.170504+00
217,"시흥시대야종합사회복지관, 유아동복 '행복바자회' 성료",https://www.bokjitimes.com/news/articleView.html?idxno=37882,2024-09-11 13:46:56.170504+00
218,주민등록번호 없어도 복지급여 받는다,https://www.bokjitimes.com/news/articleView.html?idxno=37879,2024-09-11 13:46:56.170504+00
219,올 하반기 '사회복지종사자 권익지원센터' 설치된다,https://www.bokjitimes.com/news/articleView.html?idxno=37878,2024-09-11 13:46:56.170504+00
220,‘민간중심의 자원봉사센터 구축’ 세미나 개최,https://www.bokjitimes.com/news/articleView.html?idxno=37876,2024-09-11 13:46:56.170504+00
221,"요양보호사 고충 해소 미처리시, 사업장 '시정 조치' 가능하다",https://www.bokjitimes.com/news/articleView.html?idxno=37874,2024-09-11 13:46:56.170504+00
222,"송정동노인복지관, 활기찬 신노년 문화 축제의 장 '송정예술제' 성료",https://www.bokjitimes.com/news/articleView.html?idxno=37870,2024-09-11 13:46:56.170504+00
223,"보은군노인·장애인복지관-보은군새마을회, 사랑의 쌀 전달식 가져",https://www.bokjitimes.com/news/articleView.html?idxno=37868,2024-09-11 13:46:56.170504+00
224,"'제천시, 복지시설 장기 위탁' 제동, 조례 개정 나섰다",https://www.bokjitimes.com/news/articleView.html?idxno=37866,2024-09-11 13:46:56.170504+00
225,6.25 참전용사에 '제복영웅' 사진 선물,https://www.bokjitimes.com/news/articleView.html?idxno=37863,2024-09-11 13:46:56.170504+00
226,"""장애인 보조기기, 어디까지 왔나""",https://www.bokjitimes.com/news/articleView.html?idxno=37860,2024-09-11 13:46:56.170504+00
227,"이기일 복지부 제1차관, 국민·기초·퇴직연금 등 다층노후소득보장체계 점검",https://www.bokjitimes.com/news/articleView.html?idxno=37859,2024-09-11 13:46:56.170504+00
228,"성남시보호작업장, 임직원 대상 '범죄 예방 교육' 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37858,2024-09-11 13:46:56.170504+00
229,"아산시장복, 전동바이크 휠체어 라이딩 동호회 '바람따라 구름따라'  발족",https://www.bokjitimes.com/news/articleView.html?idxno=37856,2024-09-11 13:46:56.170504+00
230,"노인인력개발원, '과기부 장관 표창' 수상...고령층 디지털 정보격차 해소 기여",https://www.bokjitimes.com/news/articleView.html?idxno=37855,2024-09-11 13:46:56.170504+00
231,2024년 충북 장애인미술대전 성료,https://www.bokjitimes.com/news/articleView.html?idxno=37854,2024-09-11 13:46:56.170504+00
232,"경기복지재단-경기도장애인복지관협회, '장애인 기회소득 활성화 위해' 손잡아",https://www.bokjitimes.com/news/articleView.html?idxno=37851,2024-09-11 13:46:56.170504+00
233,"""장애인 작가 작품 MD로 제작"" 스타벅스, 수상작 발표",https://www.bokjitimes.com/news/articleView.html?idxno=37850,2024-09-11 13:46:56.170504+00
234,폐업위기의 가정·민간어린이집 지원정책 토론회,https://www.bokjitimes.com/news/articleView.html?idxno=37849,2024-09-11 13:46:56.170504+00
235,"가수 겸 배우 이준호, 사랑의열매 아너 소사이어티 가입",https://www.bokjitimes.com/news/articleView.html?idxno=37847,2024-09-11 13:46:56.170504+00
236,"사랑의전화마포복지관, 범죄피해자 지원 위한 업무협약 체결",https://www.bokjitimes.com/news/articleView.html?idxno=37846,2024-09-11 13:46:56.170504+00
237,인공지능 보행 분석 통해 어르신의 건강한 노후 지원한다,https://www.bokjitimes.com/news/articleView.html?idxno=37845,2024-09-11 13:46:56.170504+00
238,"윤 ""인구 국가비상사태, 범국가 총력대응…'양립·양육·주거'에 집중해야""",https://www.bokjitimes.com/news/articleView.html?idxno=37843,2024-09-11 13:46:56.170504+00
239,저출생 극복 위해 전문가 한자리 모였다,https://www.bokjitimes.com/news/articleView.html?idxno=37842,2024-09-11 13:46:56.170504+00
240,"오뚜기직업재활센터, 뇌성마비 시인 삶의 질 향상 및 일자리 창출 위한 MOU",https://www.bokjitimes.com/news/articleView.html?idxno=37841,2024-09-11 13:46:56.170504+00
241,"최보윤 의원, 장애평등 사회실현을 위한 「장애평등정책법안」 발의",https://www.bokjitimes.com/news/articleView.html?idxno=37839,2024-09-11 13:46:56.170504+00
242,울산발달장애인평생교육센터협회 '발달장애인 전문강사 양성과정' 진행,https://www.bokjitimes.com/news/articleView.html?idxno=37836,2024-09-11 13:46:56.170504+00
243,"수협은행 시흥지점, 시흥대야종합사회복지관에 후원물품 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37837,2024-09-11 13:46:56.170504+00
244,"대구 쪽방촌 찾은 행안장관 ""폭염 취약계층 보호에 최선""",https://www.bokjitimes.com/news/articleView.html?idxno=37833,2024-09-11 13:46:56.170504+00
245,보편적 복지 서비스 '광주다움 통합돌봄' 1년…1만5276명 혜택,https://www.bokjitimes.com/news/articleView.html?idxno=37832,2024-09-11 13:46:56.170504+00
246,"복지부, 여름철 노인일자리 참여 어르신 안전관리 강화",https://www.bokjitimes.com/news/articleView.html?idxno=37831,2024-09-11 13:46:56.170504+00
247,"""자립준비 청소년 건강검진 지원"" 롯데호텔, 들꽃청소년세상 MOU",https://www.bokjitimes.com/news/articleView.html?idxno=37829,2024-09-11 13:46:56.170504+00
248,'아산장복 드림챌린저' 스페셜올림픽 국제통합스포츠대회 준우승,https://www.bokjitimes.com/news/articleView.html?idxno=37827,2024-09-11 13:46:56.170504+00
249,2024년 인천복지 BOOK 콘서트 열린다,https://www.bokjitimes.com/news/articleView.html?idxno=37826,2024-09-11 13:46:56.170504+00
250,"생명나눔실천본부, 중랑구의회와 '생명나눔 문화확산 위한 업무협약'",https://www.bokjitimes.com/news/articleView.html?idxno=37824,2024-09-11 13:46:56.170504+00
251,"충북사회복지협의회 '한빛봉사단', 정기 배식봉사활동 진행",https://www.bokjitimes.com/news/articleView.html?idxno=37821,2024-09-11 13:46:56.170504+00
252,26일 전북특별자치도 장애인청소년IT챌린지 열린다,https://www.bokjitimes.com/news/articleView.html?idxno=37820,2024-09-11 13:46:56.170504+00
253,"익산시장애인종합복지관-코레일유통, 장애인 취업지원 업무협약 체결",https://www.bokjitimes.com/news/articleView.html?idxno=37818,2024-09-11 13:46:56.170504+00
254,10년 이상 현지조사 미실시 장기요양기관 기획 현지조사 실시,https://www.bokjitimes.com/news/articleView.html?idxno=37817,2024-09-11 13:46:56.170504+00
255,"국립정신건강센터, 도심 속 '힐링 텃밭'으로 마음 가꾼다",https://www.bokjitimes.com/news/articleView.html?idxno=37816,2024-09-11 13:46:56.170504+00
256,“의료기관 이용많은 사회적 약자 큰 피해 우려”,https://www.bokjitimes.com/news/articleView.html?idxno=37814,2024-09-11 13:46:56.170504+00
257,"대야장애인주간보호시설, 1박2일 '숲속힐링캠프' 진행",https://www.bokjitimes.com/news/articleView.html?idxno=37812,2024-09-11 13:46:56.170504+00
258,서울시 발달장애인 긴급돌봄센터 1주년…재이용률 45%,https://www.bokjitimes.com/news/articleView.html?idxno=37809,2024-09-11 13:46:56.170504+00
259,"서대문장애인종합복지관, 지역 상점에 이동식 경사로 지원",https://www.bokjitimes.com/news/articleView.html?idxno=37806,2024-09-11 13:46:56.170504+00
260,"한국사회복지협의회, 2024 공공기관 사회공헌 포럼 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37805,2024-09-11 13:46:56.170504+00
261,"대전시사회복지협의회, 지역사회봉사단 대상 리더 역량 강화교육 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37804,2024-09-11 13:46:56.170504+00
262,사회서비스 산업 특수분류체계 개편...정책 환경 변화 대응,https://www.bokjitimes.com/news/articleView.html?idxno=37802,2024-09-11 13:46:56.170504+00
263,"양재노인종합복지관 영화제작반 '기대공작소, 서울국제노인영화제서 심사위원 특별상 수상",https://www.bokjitimes.com/news/articleView.html?idxno=37799,2024-09-11 13:46:56.170504+00
264,보은군노인·장애인복지관 '나눔 숲 캠프'로 힐링 선사,https://www.bokjitimes.com/news/articleView.html?idxno=37797,2024-09-11 13:46:56.170504+00
265,노인학대 신고 2만건 넘었다…가해자 3명 중 1명 이상 배우자,https://www.bokjitimes.com/news/articleView.html?idxno=37795,2024-09-11 13:46:56.170504+00
266,"국민연금공단, 한국사회복지협의회에 장애아동 재활치료 위한 후원금 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37794,2024-09-11 13:46:56.170504+00
267,"아산시장애인복지관, 한솔산업 임직원 대상 '직장 내 장애인 인식개선 교육'",https://www.bokjitimes.com/news/articleView.html?idxno=37789,2024-09-11 13:46:56.170504+00
268,"한국사회복지협의회, 6개 복지부 산하 공공기관과 '청렴 잇다' 캠페인",https://www.bokjitimes.com/news/articleView.html?idxno=37787,2024-09-11 13:46:56.170504+00
269,11일부터 '최중증 발달장애인 통합돌봄 서비스' 시작,https://www.bokjitimes.com/news/articleView.html?idxno=37783,2024-09-11 13:46:56.170504+00
270,2024년도 사회서비스 품질인증제 시범사업 '인증 신청기관' 모집,https://www.bokjitimes.com/news/articleView.html?idxno=37782,2024-09-11 13:46:56.170504+00
271,"이기일 복지부 제1차관, 장애인 개인예산제 시범사업 현장 점검",https://www.bokjitimes.com/news/articleView.html?idxno=37781,2024-09-11 13:46:56.170504+00
272,"성프란치스꼬장애인복지관, 중고령 장애인 30명에 AI돌봄로봇 지원",https://www.bokjitimes.com/news/articleView.html?idxno=37780,2024-09-11 13:46:56.170504+00
273,"하상장애인복지관, 여성장애인에 위생팬티 등 여성용품 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37778,2024-09-11 13:46:56.170504+00
274,"울산장애인종합복지관, 장애인식 개선 글·그림 공모전 시상식 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37776,2024-09-11 13:46:56.170504+00
275,"""희망 잡(JOB!)고, 일 잡고(GO!)""...2024년 장애인 일자리 박람회 성료",https://www.bokjitimes.com/news/articleView.html?idxno=37775,2024-09-11 13:46:56.170504+00
276,"""돌아보고 나아가는 코어 리더십""...시흥복지관협의회 연합 중간관리자 리더십 교육",https://www.bokjitimes.com/news/articleView.html?idxno=37774,2024-09-11 13:46:56.170504+00
277,"숭의종합사회복지관, '2024년 짜장면·탕수육 나눔 행사'운영",https://www.bokjitimes.com/news/articleView.html?idxno=37773,2024-09-11 13:46:56.170504+00
278,출산지원금 전액 비과세?…저출생 대응 파격 지원책 나올까,https://www.bokjitimes.com/news/articleView.html?idxno=37769,2024-09-11 13:46:56.170504+00
279,"""장보기·운동 걱정 없이""…'서울형 시간제전문 어린이집' 탄생",https://www.bokjitimes.com/news/articleView.html?idxno=37768,2024-09-11 13:46:56.170504+00
280,"화성시동탄치동천종합사회복지관, 독거어르신 위한 꽃꽂이 일일 강좌 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37767,2024-09-11 13:46:56.170504+00
281,바람골 카페 효 콘서트로 무더위 타파하다,https://www.bokjitimes.com/news/articleView.html?idxno=37766,2024-09-11 13:46:56.170504+00
282,금천장애인자립생활센터 집단동료상담 기초과정 운영,https://www.bokjitimes.com/news/articleView.html?idxno=37765,2024-09-11 13:46:56.170504+00
283,아동 비만율 5년 새 4배 이상 증가...정신건강 고위험 아동도 증가추세,https://www.bokjitimes.com/news/articleView.html?idxno=37764,2024-09-11 13:46:56.170504+00
284,"홍천나누미봉사단, 93세 장애인 부부가정에 실내 화장실 선물",https://www.bokjitimes.com/news/articleView.html?idxno=37762,2024-09-11 13:46:56.170504+00
285,"""독거어르신 댁에 장롱 하나 놔드렸습니다""",https://www.bokjitimes.com/news/articleView.html?idxno=37761,2024-09-11 13:46:56.170504+00
286,6월 29일 '2024년 성동 어울림 보치아 대회' 열린다,https://www.bokjitimes.com/news/articleView.html?idxno=37759,2024-09-11 13:46:56.170504+00
287,"가수 김국환, 생명나눔실천본부 홍보대사 되다",https://www.bokjitimes.com/news/articleView.html?idxno=37758,2024-09-11 13:46:56.170504+00
288,"임영웅 팬클럽 '영웅바라기 서포터즈', 파주장애인복지관에 휠체어 기부",https://www.bokjitimes.com/news/articleView.html?idxno=37757,2024-09-11 13:46:56.170504+00
289,"발달장애과 함께 살아가는 사람들의 발언대, '오티즘톡스' 참가자 모집",https://www.bokjitimes.com/news/articleView.html?idxno=37756,2024-09-11 13:46:56.170504+00
290,"가수 김희재 팬클럽' 희랑병', 생일기념 2343만원 기부",https://www.bokjitimes.com/news/articleView.html?idxno=37755,2024-09-11 13:46:56.170504+00
291,"중앙사회서비스원, 지역사회서비스 종사자 전문성 향상 위한 네트워크 회의 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37753,2024-09-11 13:46:56.170504+00
292,"거창군사회복지협의회 좋은이웃들, 독거어르신 가구에 실외 화장실 등 설치 지원",https://www.bokjitimes.com/news/articleView.html?idxno=37752,2024-09-11 13:46:56.170504+00
293,"아름다운가게, 부산시보조기기센터에 후원금 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37751,2024-09-11 13:46:56.170504+00
294,"사랑의열매-TV조선, 나눔방송 사회공헌 협약 체결",https://www.bokjitimes.com/news/articleView.html?idxno=37750,2024-09-11 13:46:56.170504+00
295,"안산상록장애인복지관-사동골목상인회, 장애인친화마을 위한 모금함 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37749,2024-09-11 13:46:56.170504+00
296,‘2024년 케어뱅크 보미서포터즈 발대식’ 개최,https://www.bokjitimes.com/news/articleView.html?idxno=37747,2024-09-11 13:46:56.170504+00
297,"청주가경노인복지관 어르신들, 미래세대 위한 환경지키미로 나서",https://www.bokjitimes.com/news/articleView.html?idxno=37744,2024-09-11 13:46:56.170504+00
298,"복지부, 유아 흡연위해예방 위한 놀이형 체험관 상설 전시",https://www.bokjitimes.com/news/articleView.html?idxno=37742,2024-09-11 13:46:56.170504+00
299,올해 720억 복권기금으로 사각지대 위기청소년 돕는다,https://www.bokjitimes.com/news/articleView.html?idxno=37740,2024-09-11 13:46:56.170504+00
300,2024년 충북 장애인복지관 실무자 교육연수 성료,https://www.bokjitimes.com/news/articleView.html?idxno=37738,2024-09-11 13:46:56.170504+00
301,"부산장애인종합복지관, 지역 내 장애인 및 보호자 대상 건강 특강 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37736,2024-09-11 13:46:56.170504+00
302,"아산시장애인복지관, 뇌병변장애인 주간보호시설 신규 이용자 모집",https://www.bokjitimes.com/news/articleView.html?idxno=37735,2024-09-11 13:46:56.170504+00
303,"공무원연금공단, 보목자리돔 축제서 환경캠페인 전개",https://www.bokjitimes.com/news/articleView.html?idxno=37734,2024-09-11 13:46:56.170504+00
304,"안산상록장애인복지관-더원썸, 상록 포레스트 핸드볼 팀에 유니폼 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37733,2024-09-11 13:46:56.170504+00
305,"용인시처인노인복지관,  '2024년 하반기 평생교육 프로그램' 접수",https://www.bokjitimes.com/news/articleView.html?idxno=37731,2024-09-11 13:46:56.170504+00
306,"서울시장애인일자리통합센터, 중증장애인 취업스킬업강좌 참여자 모집",https://www.bokjitimes.com/news/articleView.html?idxno=37728,2024-09-11 13:46:56.170504+00
307,"매화종합사회복지관, 양성평등문화확산 사업 4년 연속 선정",https://www.bokjitimes.com/news/articleView.html?idxno=37727,2024-09-11 13:46:56.170504+00
308,"보건복지부공무원노조-내부장애인협회, 생활환경복지 증진 위한 협약 체결",https://www.bokjitimes.com/news/articleView.html?idxno=37722,2024-09-11 13:46:56.170504+00
309,"아산시장복-이순신고등학교, 장애인가정 위한 후원물품 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37720,2024-09-11 13:46:56.170504+00
310,"사랑의열매, '희망여름 착!착!착! 나눔캠페인' 출범",https://www.bokjitimes.com/news/articleView.html?idxno=37718,2024-09-11 13:46:56.170504+00
311,"청주시장복, 2024년 장애인식개선 캘리그라피·이모티콘 공모전 시상식 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37716,2024-09-11 13:46:56.170504+00
312,"충북장복, 2024년 장애인 인생기록 영상제작사업 '숏폼 영상 공모전' 실시",https://www.bokjitimes.com/news/articleView.html?idxno=37714,2024-09-11 13:46:56.170504+00
313,"서울시, 장애인 바우처택시 이용건수 급증...1년새 104%증가",https://www.bokjitimes.com/news/articleView.html?idxno=37713,2024-09-11 13:46:56.170504+00
314,"국방기술진흥연구소, 어린이 건강한 성장 위한 ‘꿈드림 캠페인’ 후원금 전달",https://www.bokjitimes.com/news/articleView.html?idxno=37712,2024-09-11 13:46:56.170504+00
315,한국사회보장정보원 김현준 신임 원장 임명,https://www.bokjitimes.com/news/articleView.html?idxno=37710,2024-09-11 13:46:56.170504+00
316,"복지부, 국가가 책임지는 입양제도 개편 상황 점검",https://www.bokjitimes.com/news/articleView.html?idxno=37709,2024-09-11 13:46:56.170504+00
317,"희망플랜광명센터, 가정의 달 기념 '우리가족 영화나들이' 진행",https://www.bokjitimes.com/news/articleView.html?idxno=37705,2024-09-11 13:46:56.170504+00
318,"한국노인인력개발원, 일·가정 양립 문화 우수성 인정받아",https://www.bokjitimes.com/news/articleView.html?idxno=37704,2024-09-11 13:46:56.170504+00
319,"제22대 국회, 사회복지분야별 입법과제는?",https://www.bokjitimes.com/news/articleView.html?idxno=37703,2024-09-11 13:46:56.170504+00
320,"용인처인노인복지관-용인시핵심리더과정팀, 저소득 어르신 생신잔치 봉사활동 전개",https://www.bokjitimes.com/news/articleView.html?idxno=37702,2024-09-11 13:46:56.170504+00
321,"사회복지법인의 설립·해산, 운영 투명성 확보 방안 찾는다",https://www.bokjitimes.com/news/articleView.html?idxno=37699,2024-09-11 13:46:56.170504+00
322,"파주시장애인복지관, 제11회 장애인식개선 온라인 공모전 당선작 발표",https://www.bokjitimes.com/news/articleView.html?idxno=37696,2024-09-11 13:46:56.170504+00
323,양천구 노인복지기관 네트워크 연합 플로깅 진행,https://www.bokjitimes.com/news/articleView.html?idxno=37695,2024-09-11 13:46:56.170504+00
324,"부산시장애인종복, 장애아가족양육지원사업 대상자 신청 받는다",https://www.bokjitimes.com/news/articleView.html?idxno=37694,2024-09-11 13:46:56.170504+00
325,"정부, 서대문구육아종합지원센터 현장 점검 나서",https://www.bokjitimes.com/news/articleView.html?idxno=37693,2024-09-11 13:46:56.170504+00
326,"복지부, 고립·은둔청년 등 고난도 위기가구 대응 나선다",https://www.bokjitimes.com/news/articleView.html?idxno=37689,2024-09-11 13:46:56.170504+00
327,2024년 사회복지관 전국대회 '사회복지관 비전 포럼' 성황리 개최,https://www.bokjitimes.com/news/articleView.html?idxno=37686,2024-09-11 13:46:56.170504+00
328,"한국사회복지협의회-에쓰오일-소방청, ‘제10회 에쓰-오일과 함께하는 모범 소방관 부부 휴 캠프’ 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37685,2024-09-11 13:46:56.170504+00
329,"전국푸드뱅크-MG새마을금고, 어글리푸드 지원사업 전달식 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37684,2024-09-11 13:46:56.170504+00
330,"한국노인인력개발원, 헌혈 문화 확산 위한 신규 노인일자리 창출",https://www.bokjitimes.com/news/articleView.html?idxno=37682,2024-09-11 13:46:56.170504+00
331,"양천어르신복지관-사과나무학원, 어르신 보행안전 위한 실버카 전달식 개최",https://www.bokjitimes.com/news/articleView.html?idxno=37679,2024-09-11 13:46:56.170504+00
